Timestamp,Raw_ADC,Filtered_ADC,Angle
22:28:02,123,65.88
22:28:02,122,66.44
22:28:02,118,66.95
22:28:02,126,67.54
22:28:02,163,68.50
22:28:02,250,70.31
22:28:02,265,72.26
22:28:02,286,74.40
22:28:02,288,76.53
22:28:02,292,78.69
22:28:02,312,81.02
22:28:02,312,83.33
22:28:03,306,85.56
22:28:03,308,87.78
22:28:03,304,89.95
22:28:03,305,92.10
22:28:03,302,94.19
22:28:03,309,96.34
22:28:03,222,97.60
22:28:03,119,97.81
22:28:03,54,97.38
22:28:03,42,96.82
22:28:03,30,96.15
22:28:03,24,95.43
22:28:04,48,94.96
22:28:04,44,94.45
22:28:04,30,93.80
22:28:04,32,93.19
22:28:04,32,92.57
22:28:04,36,92.01
22:28:04,84,91.93
22:28:04,114,92.15
22:28:04,116,92.39
22:28:04,165,93.11
22:28:04,178,93.96
22:28:04,164,94.66
22:28:05,143,95.15
22:28:05,139,95.58
22:28:05,186,96.49
22:28:05,183,97.35
22:28:05,168,98.06
22:28:05,126,98.34
22:28:05,173,99.09
22:28:05,246,100.56
22:28:05,309,102.64
22:28:05,334,104.95
22:28:05,359,107.49
22:28:05,360,110.02
22:28:06,362,112.54
22:28:06,338,114.79
22:28:06,324,116.89
22:28:06,329,119.01
22:28:06,350,121.32
22:28:06,346,123.56
22:28:06,346,125.79
22:28:06,382,128.35
22:28:06,396,131.03
22:28:06,410,133.82
22:28:06,402,136.50
22:28:07,409,139.22
22:28:07,382,141.65
22:28:07,356,143.79
22:28:07,357,145.93
22:28:07,363,148.10
22:28:07,338,150.00
22:28:07,353,152.03
22:28:07,359,154.10
22:28:07,370,156.25
22:28:07,333,158.02
22:28:07,348,159.92
22:28:07,372,162.04
22:28:08,392,164.34
22:28:08,380,166.50
22:28:08,372,168.55
22:28:08,321,170.08
22:28:08,256,170.94
22:28:08,184,171.07
22:28:08,150,170.86
22:28:08,133,170.48
22:28:08,129,170.06
22:28:08,139,169.75
22:28:08,158,169.64
22:28:08,162,169.56
22:28:09,174,169.60
22:28:09,119,169.10
22:28:09,140,168.81
22:28:09,124,168.36
22:28:09,121,167.89
22:28:09,133,167.54
22:28:09,122,167.08
22:28:09,128,166.69
22:28:09,125,166.27
22:28:09,135,165.96
22:28:09,119,165.49
22:28:09,123,165.07
22:28:10,108,164.50
22:28:10,102,163.87
22:28:10,104,163.27
22:28:10,105,162.69
22:28:10,121,162.27
22:28:10,118,161.83
22:28:10,128,161.49
22:28:10,128,161.16
22:28:10,149,161.03
22:28:10,168,161.10
22:28:10,183,161.32
22:28:10,230,162.01
22:28:11,277,163.16
22:28:11,310,164.63
22:28:11,321,166.19
22:28:11,348,168.01
22:28:11,348,169.81
22:28:11,367,171.78
22:28:11,378,173.84
22:28:11,383,175.94
22:28:11,399,178.17
22:28:11,389,180.27
22:28:11,389,182.36
22:28:12,397,184.51
22:28:12,398,186.64
22:28:12,395,188.73
22:28:12,397,190.81
22:28:12,414,193.04
22:28:12,392,195.03
22:28:12,415,197.23
22:28:12,423,199.49
22:28:12,422,201.71
22:28:12,409,203.79
22:28:12,382,205.57
22:28:12,422,207.73
22:28:13,415,209.81
22:28:13,407,211.78
22:28:13,406,213.72
22:28:13,411,215.69
22:28:13,411,217.65
22:28:13,406,219.53
22:28:13,413,221.46
22:28:13,423,223.48
22:28:13,406,225.30
22:28:13,402,227.07
22:28:13,410,228.90
22:28:13,408,230.69
22:28:14,397,232.35
22:28:14,390,233.93
22:28:14,408,235.67
22:28:14,385,237.17
22:28:14,363,238.42
22:28:14,357,239.61
22:28:14,336,240.57
22:28:14,310,241.27
22:28:14,248,241.33
22:28:14,248,241.40
22:28:14,228,241.27
22:28:14,208,240.93
22:28:15,200,240.53
22:28:15,199,240.11
22:28:15,187,239.58
22:28:15,199,239.17
22:28:15,178,238.56
22:28:15,187,238.05
22:28:15,172,237.39
22:28:15,174,236.75
22:28:15,182,236.20
22:28:15,176,235.60
22:28:15,160,234.85
22:28:16,158,234.08
22:28:16,158,233.32
22:28:16,177,232.75
22:28:16,173,232.16
22:28:16,179,231.62
22:28:16,187,231.18
22:28:16,192,230.79
22:28:16,198,230.46
22:28:16,153,229.68
22:28:16,182,229.21
22:28:16,180,228.72
22:28:16,164,228.07
22:28:17,151,227.30
22:28:17,161,226.63
22:28:17,178,226.15
22:28:17,172,225.61
22:28:17,186,225.21
22:28:17,168,224.64
22:28:17,162,224.01
22:28:17,177,223.54
22:28:17,166,222.97
22:28:17,171,222.45
22:28:17,169,221.91
22:28:17,162,221.31
22:28:18,145,220.55
22:28:18,178,220.12
22:28:18,145,219.37
22:28:18,180,218.98
22:28:18,195,218.74
22:28:18,177,218.32
22:28:18,171,217.85
22:28:18,171,217.38
22:28:18,177,216.98
22:28:18,173,216.54
22:28:18,208,216.45
22:28:18,252,216.81
22:28:19,327,217.91
22:28:19,373,219.46
22:28:19,395,221.22
22:28:19,419,223.19
22:28:19,417,225.13
22:28:19,409,226.97
22:28:19,414,228.84
22:28:19,415,230.70
22:28:19,391,232.30
22:28:19,395,233.93
22:28:19,416,235.75
22:28:19,415,237.54
22:28:20,421,239.38
22:28:20,417,241.16
22:28:20,437,243.11
22:28:20,431,244.99
22:28:20,426,246.80
22:28:20,423,248.57
22:28:20,417,250.25
22:28:20,412,251.87
22:28:20,409,253.44
22:28:20,435,255.25
22:28:20,434,257.04
22:28:21,427,258.74
22:28:21,432,260.47
22:28:21,433,262.20
22:28:21,446,264.04
22:28:21,427,265.67
22:28:21,427,267.28
22:28:21,421,268.82
22:28:21,419,270.32
22:28:21,363,271.25
22:28:21,285,271.38
22:28:21,58,269.25
22:28:21,56,267.12
22:28:22,51,264.96
22:28:22,44,262.75
22:28:22,81,260.93
22:28:22,80,259.12
22:28:22,52,257.05
22:28:22,77,255.25
22:28:22,88,253.58
22:28:22,101,252.05
22:28:22,115,250.68
22:28:22,132,249.49
22:28:22,126,248.26
22:28:22,102,246.79
22:28:23,107,245.40
