Timestamp,Flex_Value,Accel_X,Accel_Y,Accel_Z,Intensity,Direction
10:39:48,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,101.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,102.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:48,101.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,103.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:49,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,102.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:50,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,102.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:51,104.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,103.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,103.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,104.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,104.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,104.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,104.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,104.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,104.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:52,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,102.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:53,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,104.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:54,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,102.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,102.9,-0.000,-0.000,0.000,0.0000,STILL
