Timestamp,Flex_Value,Accel_X,Accel_Y,Accel_Z,Intensity,Direction
09:26:06,108.4,-0.118,-0.075,0.462,0.0343,LEFT
09:26:06,108.1,-0.143,-0.080,0.456,0.0264,LEFT
09:26:06,108.0,-0.153,-0.087,0.464,0.0148,LEFT
09:26:06,108.3,-0.160,-0.088,0.470,0.0092,STILL
09:26:06,108.2,-0.143,-0.091,0.457,0.0221,RIGHT
09:26:06,108.3,-0.132,-0.088,0.446,0.0159,RIGHT
09:26:06,108.3,-0.126,-0.087,0.444,0.0060,STILL
09:26:06,108.6,-0.115,-0.086,0.446,0.0110,RIGHT
09:26:07,108.6,-0.109,-0.092,0.462,0.0181,UP
09:26:07,108.7,-0.054,-0.091,0.472,0.0560,RIGHT
09:26:07,108.9,-0.014,-0.077,0.466,0.0424,RIGHT
09:26:07,108.9,0.024,-0.069,0.471,0.0397,RIGHT
09:26:07,109.0,0.068,-0.058,0.458,0.0467,RIGHT
09:26:07,108.9,0.126,-0.039,0.440,0.0632,RIGHT
09:26:07,108.9,0.183,-0.026,0.415,0.0634,RIGHT
09:26:07,109.1,0.224,-0.023,0.380,0.0545,RIGHT
09:26:07,109.1,0.255,-0.016,0.346,0.0463,DOWN
09:26:07,109.3,0.290,-0.011,0.326,0.0410,RIGHT
09:26:07,109.6,0.319,-0.021,0.317,0.0317,RIGHT
09:26:07,109.4,0.344,-0.047,0.313,0.0364,RIGHT
09:26:07,109.0,0.363,-0.082,0.323,0.0410,BACK
09:26:07,108.9,0.364,-0.107,0.319,0.0260,BACK
09:26:08,108.9,0.378,-0.123,0.306,0.0241,BACK
09:26:08,109.1,0.384,-0.120,0.283,0.0240,DOWN
09:26:08,109.3,0.408,-0.109,0.261,0.0344,RIGHT
09:26:08,109.3,0.420,-0.089,0.228,0.0403,DOWN
09:26:08,109.4,0.434,-0.066,0.196,0.0425,DOWN
09:26:08,109.7,0.447,-0.039,0.159,0.0471,DOWN
09:26:08,109.5,0.452,-0.015,0.125,0.0423,DOWN
09:26:08,109.6,0.458,0.010,0.097,0.0381,DOWN
09:26:08,109.4,0.458,0.039,0.069,0.0399,FORWARD
